分组ID,哈希类型,哈希值,文件数量,文件大小(字节),文件大小(可读),文件列表
MD5_77,MD5,2dc11ad99aa365b7ebd364c195f3fc1f,2,53186301,50.72 KB,svn\在建项目\滕州卷烟厂数据汇聚中心系统项目\01-项目立项\项目合同\滕州卷烟厂数据汇聚中心系统项目技术合同-扫描件.pdf; svn\滕烟数据汇聚中心项目\1-立项阶段\项目合同\滕州卷烟厂数据汇聚中心系统项目技术合同-扫描件.pdf
SHA256_4990,SHA256,e08c8edec0115e9a2514f74289c4ccca8d8473524241e915a74cc798d404b31a,2,11535,11.26 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\misc\configTools.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\misc\configTools.py
MD5_3395,MD5,4f15ed59650ce6a69c4c78eb4ada912e,2,16832,16.44 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Styles\Base\DelayButtonStyle.qmlc; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Styles\Base\DelayButtonStyle.qmlc
MD5_5317,MD5,49e1cf6a05a33b73c2f24be75b660ee1,2,10430,10.19 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\ttLib\tables\V_D_M_X_.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\ttLib\tables\V_D_M_X_.py
MD5_3645,MD5,570b8cd91543a1f582af7973da815cb4,2,2924,2.86 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\DialogButtonBox.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\DialogButtonBox.qml
MD5_2583,MD5,693918574e422fe87de34c288e118d90,2,2114,2.06 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PIL\DcxImagePlugin.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PIL\DcxImagePlugin.py
MD5_10299,MD5,e618b0630dc5664696255dcd00cc8c55,2,63905,62.41 B,temp\apache-jmeter-5.6.3\docs\images\screenshots\changes\3.0\report_transactions_per_second.png; temp\apache-jmeter-5.6.3\docs\images\screenshots\dashboard\report_transactions_per_second.png
SHA256_5600,SHA256,6f7aad18261567d7ea92a7201505229184015ffdffc7462076bbefc4800b6ee5,2,7300,7.13 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\varLib\instancer\featureVars.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\varLib\instancer\featureVars.py
MD5_4997,MD5,4082de694958f61ba409ee3e7a9be877,2,17556,17.14 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\misc\etree.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\misc\etree.py
MD5_4297,MD5,7e7de1032c535e882b02674dc7e02170,2,127,127 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\itemdelegate-icon.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\itemdelegate-icon.png
MD5_5071,MD5,a4e6703cac86c245f5e3afdaf4f66aec,2,110,110 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\otlLib\optimize\__main__.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\otlLib\optimize\__main__.py
MD5_4337,MD5,8f15132b0fb6ad489257b40edb4c711b,2,482,482 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\radiobutton-icon@2x.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\radiobutton-icon@2x.png
MD5_605,MD5,f45cd12fcce07173cc08a62e63dac5ec,2,56705,55.38 B,svn\滕烟数据汇聚中心项目\6-实施阶段\标准规范\标准规范参考\长沙卷烟厂\数据技术标准\长沙卷烟厂系统数据入湖技术标准V1.12.docx; svn\长烟智能制造数据运营项目\05-实施阶段\03-标准规范\数据技术标准\长沙卷烟厂系统数据入湖技术标准V1.12.docx
SHA256_3238,SHA256,9d7450eae163a42244ad8b760ab6fa4133160a7dc6dbfd3c0aab7717eb1957dd,2,916,916 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Private\MenuItemSubControls.qmlc; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Private\MenuItemSubControls.qmlc
MD5_3653,MD5,0b09cbb6743ab185e5d446e4fd9c0163,2,2864,2.80 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Fusion\BusyIndicator.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Fusion\BusyIndicator.qml
MD5_3659,MD5,14693e426bb83c54a9d424733bf9afbe,2,3199,3.12 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Fusion\CheckBox.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Fusion\CheckBox.qml
MD5_3669,MD5,712277f5fd5134234cd10a143e61cc63,2,3255,3.18 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Fusion\Dial.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Fusion\Dial.qml
SHA256_3400,SHA256,0ff17aceb14eed54db814a2b292dc3d5ff8f72f50aa6dd0cea756639516afeec,2,18992,18.55 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Styles\Base\DialStyle.qmlc; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Styles\Base\DialStyle.qmlc
SHA256_4024,SHA256,4e33a27c70ed092b8ff5db889a6f2adfdfc780525ac462e249ce428804c9f2e0,2,2981,2.91 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\ScrollIndicator.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\ScrollIndicator.qml
MD5_2047,MD5,ebd045e3e941babd5e452d7f5ef2868a,2,4373,4.27 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\py_src\mission\doc_preview_connector.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\py_src\mission\doc_preview_connector.py
SHA256_2666,SHA256,8f3ffa9016562b226c52160abdd32c414b029fb64964f218a9a64e044de60f51,2,7761,7.58 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PIL\ImageWin.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PIL\ImageWin.py
SHA256_2724,SHA256,2f3419d594425715d0444151a1d467f49fdddb9cf19d292504a7558a48f3306c,2,1651,1.61 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PIL\TarIO.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PIL\TarIO.py
SHA256_4478,SHA256,2f1115b9c1d70650b8459714a7c410a2629d1992a25e4af9ecaafa9cfa1254d7,2,1338,1.31 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Dialogs\images\copy.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Dialogs\images\copy.png
MD5_3607,MD5,a6ce84d84b95b99795330156f2b48c4f,2,212,212 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\qmldir; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\qmldir
MD5_3083,MD5,e2c260fe7963564b5489900bb4dd3f35,2,3823,3.73 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtGraphicalEffects\private\GaussianGlow.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtGraphicalEffects\private\GaussianGlow.qml
SHA256_3218,SHA256,84107d9a7d55e7fa0e185e4dfb43feea6bcc51952ffc6508632c6368c6f9c625,2,3948,3.86 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Private\FocusFrame.qmlc; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Private\FocusFrame.qmlc
SHA256_5306,SHA256,e18efc8e89789e63285c1b47f19829fbec4a554e0150fc7ac168b52c32bf990f,2,2098,2.05 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\ttLib\tables\T_S_I__0.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\ttLib\tables\T_S_I__0.py
MD5_2963,MD5,ae840a905b0300f3f0e8854a732d8af9,2,1482008,1.41 KB,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\plugins\platforms\qwindows.dll; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\plugins\platforms\qwindows.dll
MD5_1949,MD5,4484b45f11ca9030532e50d7fc90a051,2,33443,32.66 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\plugins\win7_x64_PaddleOCR-json\models\dict_chinese_cht.txt; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\plugins\win7_x64_RapidOCR-json\models\dict_chinese_cht.txt
MD5_3221,MD5,cdd54d4c1d7f711ccf612b229d1745a4,2,2653,2.59 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Private\FocusFrame.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Private\FocusFrame.qml
SHA256_4166,SHA256,feba09ac8f1b9cbda59d0eac4ab68446414c0720a6fee19351fe1ca1a12612e0,2,2996,2.93 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Universal\VerticalHeaderView.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Universal\VerticalHeaderView.qml
MD5_615,MD5,75342b3d7b3907625d3b675ef6095ff8,2,149707,146.20 B,svn\滕烟数据汇聚中心项目\6-实施阶段\标准规范\标准规范参考\长沙卷烟厂\数据管理程序\长沙卷烟厂数据入湖与共享管理程序细则V1.2.doc; svn\长烟智能制造数据运营项目\05-实施阶段\03-标准规范\数据管理程序\长沙卷烟厂数据入湖与共享管理程序细则V1.2.doc
MD5_3789,MD5,c1789dc0f6807473fa33c9a2503aa3f0,2,3019,2.95 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Imagine\Frame.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Imagine\Frame.qml
MD5_3629,MD5,bd2d13e8e608eb8dfae8d345aa1cd12e,2,4478,4.37 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\CheckDelegate.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\CheckDelegate.qml
MD5_5649,MD5,65807ae48719434e55d72cbadec270bf,2,29191,28.51 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\voltLib\voltToFea.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\voltLib\voltToFea.py
MD5_4363,MD5,3acf8f050c539013b7ca3f5a2507d7f3,2,144,144 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\spinbox-icon.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\spinbox-icon.png
MD5_5693,MD5,e03717adc6eb07069a1e13c7808cdef8,2,38577,37.67 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\psutil\_pswindows.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\psutil\_pswindows.py
SHA256_2324,SHA256,216d04a25fe075bf41408eddcc65243c84d4077692001ab6bc40a2395f33b8ad,2,250,250 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\qt_res\images\icons\pause.svg; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\qt_res\images\icons\pause.svg
SHA256_2444,SHA256,677be51b5e0be3349c073ab0a7c28e0f0a6643573e6054d412a0f3029b384416,2,7514,7.34 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\qt_res\qml\Widgets\DoubleColumnLayout.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\qt_res\qml\Widgets\DoubleColumnLayout.qml
MD5_4263,MD5,3240edc9a58ef6d6c06679b4763d36e1,2,336,336 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\checkbox-icon@2x.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\checkbox-icon@2x.png
SHA256_2350,SHA256,26776fd32c9132603bc8e7735ac3aa86fb784c7b3599797d87fbb766cd46556f,2,16708,16.32 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\qt_res\qml\Configs\GlobalConfigs.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\qt_res\qml\Configs\GlobalConfigs.qml
MD5_5509,MD5,058e4e5d2cc77b4292694732e5ff0350,2,198827,194.17 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\ttLib\tables\otData.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\ttLib\tables\otData.py
MD5_5517,MD5,6b3a12168eaac3d958fe75dbc00f3873,2,4090,3.99 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\ttLib\ttCollection.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\ttLib\ttCollection.py
MD5_2331,MD5,13d8a3ca373aa0cf732ec4173dfdd272,2,1249,1.22 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\qt_res\images\icons\save.svg; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\qt_res\images\icons\save.svg
MD5_2451,MD5,8eb9812e60ed69b2cccbac647f1d4aee,2,683,683 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\qt_res\qml\Widgets\FramelessWindow.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\qt_res\qml\Widgets\FramelessWindow.qml
MD5_3143,MD5,2e42047fe47f5b070dc7c903c4e520fc,2,4722,4.61 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Button.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\Button.qml
SHA256_2016,SHA256,39f204610c89f0bd0cd60f5cf199c456dbce9cb68947404a563174a757753c44,2,1422,1.39 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\py_src\image_controller\image_connector.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\py_src\image_controller\image_connector.py
SHA256_4736,SHA256,8d88b81547e1573f8c91df998ea82608e0a79770b014c82f760a67388b41945a,2,122,122 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Window.2\qmldir; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Window.2\qmldir
MD5_177,MD5,68f697a36a0a5710da0cba9022ee5667,2,119079,116.29 B,svn\在建项目\滕州卷烟厂数据汇聚中心系统项目\05-实施阶段\培训材料\领导培训材料\交流分享内容大纲 - 滕州.pdf; svn\滕烟数据汇聚中心项目\6-实施阶段\培训材料\领导培训材料\交流分享内容大纲 - 滕州.pdf
MD5_4619,MD5,7283c0d9eca964c059a30d67c934635a,2,343,343 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Extras\designer\images\delaybutton-icon.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Extras\designer\images\delaybutton-icon.png
MD5_2549,MD5,424bdab08126535693e675d09d5a81cf,2,74,74 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\runtime\python38._pth; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\runtime\python38._pth
SHA256_3810,SHA256,13058ce750490fe19573d0e5055fc45ae6e0201a02a2c33fdf32a5bc53109f0b,2,3481,3.40 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Imagine\Popup.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Imagine\Popup.qml
SHA256_3928,SHA256,9ac78116b02c1bcb4dcde91170b10b8dd7bf532f0b800e81bd3c948f5cda956c,2,2820,2.75 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Material\ProgressBar.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Material\ProgressBar.qml
MD5_4105,MD5,38cca49f231d57566effa74e188dbfa8,2,2585,2.52 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Universal\Page.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Universal\Page.qml
SHA256_5774,SHA256,b96247aa1cbd93526149d054d47649274cae0d28cf54619db74304d1edd70df9,2,246,246 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\zxing_cpp.egg-info\SOURCES.txt; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\zxing_cpp.egg-info\SOURCES.txt
SHA256_3596,SHA256,a6fdbf00896b66b912c84bd84394637dc418c7b25533fdee13cdf2c0c530809e,2,7444,7.27 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\ToolBar.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls\ToolBar.qml
MD5_4849,MD5,4e2e255c0c09ca2aaca64f2db5e62982,2,12117,11.83 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\cu2qu\ufo.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\cu2qu\ufo.py
MD5_2935,MD5,471e9e1d4f52d0b2ab3d58ecd1fe4b20,2,1340,1.31 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\Qt\labs\animation\plugins.qmltypes; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\Qt\labs\animation\plugins.qmltypes
SHA256_2368,SHA256,fcc158461ab256d9f7843ae7385f6cd65c557a6b18d7faa4547fbfb9f663efa0,2,5359,5.23 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\qt_res\qml\MainWindow\MainWindowManager.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\qt_res\qml\MainWindow\MainWindowManager.qml
MD5_5147,MD5,adb77a533d905da9d54a91eea2660292,2,4082,3.99 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\pens\transformPen.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\pens\transformPen.py
SHA256_2106,SHA256,127d6313d93fabe67d47a3e13785cf0724ac17ad341f537cd1f2e5683d553b2e,2,1300,1.27 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\py_src\ocr\output\output_txt_individual.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\py_src\ocr\output\output_txt_individual.py
MD5_4201,MD5,8c11cc19e8bd0ce990772bb92d246688,2,4075,3.98 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\InsetSection.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\InsetSection.qml
SHA256_2574,SHA256,9fb120864b6fc1be96556a2ebeb2cc1b307ae8f88fe9a3d968ac0ecf1ff9bb1d,2,16854,16.46 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PIL\BlpImagePlugin.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PIL\BlpImagePlugin.py
MD5_6751,MD5,a56d2f3884131eaf85b94c9b73fbfa21,2,4944,4.83 B,temp\apache-jmeter-5.6.3\bin\report-template\content\pages\icon-apache.png; temp\apache-jmeter-5.6.3\docs\images\favicon.png
SHA256_4392,SHA256,f51ce133dd7cb2ed74c8dab85e775c46e705bfc91d6212a8d04b0c5432c822a1,2,163,163 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\textarea-icon@2x.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\textarea-icon@2x.png
SHA256_4290,SHA256,2f8a816d42fd5f91c6106c89dcee793697e9801419cf935ecdee902463e2720d,2,117,117 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\frame-icon16.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\frame-icon16.png
SHA256_4716,SHA256,b92a2b44603bb1a65eba84a8c722a7388e65891d5db7e3465bfa85262a0984cd,2,102168,99.77 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Scene3D\qtquickscene3dplugin.dll; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Scene3D\qtquickscene3dplugin.dll
SHA256_2522,SHA256,52f3adf011b2e6da14e0ae5d13637d35f98951d0c0077d3b4a70ed514dc68b6b,2,40624,39.67 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\runtime\_msi.pyd; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\runtime\_msi.pyd
SHA256_132,SHA256,76b26550871949acf766120fb74f8ef4512caebd4988280dba9097f656390359,2,53664,52.41 B,svn\在建项目\滕州卷烟厂数据汇聚中心系统项目\02-需求阶段\生产制造智能管理一体化平台调研\一体化平台调研记录\工艺质量\(工艺质量处)山东中烟生产制造一体化平台项目需求调研记录-滕州卷烟厂工艺质量管理0113.docx; svn\滕烟数据汇聚中心项目\2-需求阶段\11-一体化平台调研\一体化平台调研记录\工艺质量\(工艺质量处)山东中烟生产制造一体化平台项目需求调研记录-滕州卷烟厂工艺质量管理0113.docx
SHA256_4638,SHA256,b4de7dbc8ecbab755007896a3578dd5435c105f5b4d890d292cb6049955a4e39,2,316,316 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Extras\designer\images\statusindicator-icon.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Extras\designer\images\statusindicator-icon.png
SHA256_3808,SHA256,98f970085ef9172e50cf41691721140aa8e1918e6abeab3158217640417b20e0,2,3017,2.95 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Imagine\Pane.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Imagine\Pane.qml
SHA256_3634,SHA256,9a35dc7ee7ced74448d59fe12a1e0c289569864bcc5ef0cf643b73a8acebe0ff,2,2175,2.12 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Container.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Container.qml
SHA256_5788,SHA256,e650f165738da2b7d39dc8284a54671f704c5423eacf36be0d8def7039020c2b,2,1245696,1.19 KB,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\zxingcpp.cp38-win_amd64.pyd; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\zxingcpp.cp38-win_amd64.pyd
SHA256_4300,SHA256,2ed49e5d10f3eff68cd57f9f5ca18e1649d79d64430cd0c27c2f379c31e2c5ba,2,124,124 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\itemdelegate-icon16.png; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\designer\images\itemdelegate-icon16.png
SHA256_2656,SHA256,b4097736dc204e87f342751ce85f53510443daed8740e7910ea1be3da755ccc8,2,6111,5.97 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PIL\ImageQt.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PIL\ImageQt.py
SHA256_3726,SHA256,0afbdaa23576f95beb109250edeb8dfa41e6676732d780940db0653b83c501ca,2,6907,6.75 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Fusion\SpinBox.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\PySide2\qml\QtQuick\Controls.2\Fusion\SpinBox.qml
SHA256_5532,SHA256,5af6e418cc7b5b46fc204ed2ecb99f6f25539be5dcd1c4522ac5db261d0d117d,2,606,606 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\site-packages\fontTools\ufoLib\errors.py; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\site-packages\fontTools\ufoLib\errors.py
MD5_2499,MD5,dc0da96f93a758d3cebf6a1865668907,2,926,926 B,temp\Umi-OCR_Paddle_v2.1.4\UmiOCR-data\qt_res\qml\Widgets\TextField_.qml; temp\Umi-OCR_Rapid_v2.1.4\UmiOCR-data\qt_res\qml\Widgets\TextField_.qml
